town,year,crash_type,total_crashes,fatal_crashes,injury_or_fatal_crashes
Ledyard,2021,Vehicle/vehicle,116,2,21
Ledyard,2022,Vehicle/vehicle,121,2,38
Ledyard,2023,Cyclist/vehicle,1,0,1
Ledyard,2023,Vehicle/vehicle,123,1,43
Ledyard,2024,Vehicle/vehicle,54,3,21
Ledyard,2025,Vehicle/vehicle,29,1,9
Lisbon,2015,Cyclist/vehicle,1,0,1
Lisbon,2015,Pedestrian/vehicle,1,0,1
Lisbon,2015,Vehicle/vehicle,117,0,26
Lisbon,2016,Cyclist/vehicle,1,0,1
Lisbon,2016,Vehicle/vehicle,135,0,30
Lisbon,2017,Pedestrian/vehicle,2,0,2
Lisbon,2017,Vehicle/vehicle,139,0,27
Lisbon,2018,Vehicle/vehicle,118,1,31
Lisbon,2019,Vehicle/vehicle,120,1,23
Lisbon,2020,Vehicle/vehicle,93,0,27
Lisbon,2021,Vehicle/vehicle,113,1,27
Lisbon,2022,Vehicle/vehicle,108,1,22
Lisbon,2023,Cyclist/vehicle,1,0,1
Lisbon,2023,Vehicle/vehicle,125,0,29
Lisbon,2024,Pedestrian/vehicle,2,1,2
Lisbon,2024,Vehicle/vehicle,110,2,30
Lisbon,2025,Pedestrian/vehicle,1,0,1
Lisbon,2025,Vehicle/vehicle,127,0,30
Litchfield,2015,Pedestrian/vehicle,1,0,0
Litchfield,2015,Vehicle/vehicle,214,0,43
Litchfield,2016,Vehicle/vehicle,223,2,54
Litchfield,2017,Pedestrian/vehicle,1,0,1
Litchfield,2017,Vehicle/vehicle,236,0,67
Litchfield,2018,Cyclist/vehicle,1,0,1
Litchfield,2018,Pedestrian/vehicle,1,0,1
Litchfield,2018,Vehicle/vehicle,182,0,42
Litchfield,2019,Pedestrian/vehicle,6,0,3
Litchfield,2019,Vehicle/vehicle,205,1,48
Litchfield,2020,Cyclist/vehicle,2,0,2
Litchfield,2020,Pedestrian/vehicle,2,0,2
Litchfield,2020,Vehicle/vehicle,172,2,35
Litchfield,2021,Pedestrian/vehicle,1,0,1
Litchfield,2021,Vehicle/vehicle,185,1,33
Litchfield,2022,Cyclist/vehicle,1,0,1
Litchfield,2022,Pedestrian/vehicle,3,0,3
Litchfield,2022,Vehicle/vehicle,207,0,48
Litchfield,2023,Pedestrian/vehicle,4,0,3
Litchfield,2023,Vehicle/vehicle,197,1,48
Litchfield,2024,Pedestrian/vehicle,1,0,1
Litchfield,2024,Vehicle/vehicle,251,3,67
Litchfield,2025,Cyclist/vehicle,1,0,1
Litchfield,2025,Pedestrian/vehicle,1,1,1
Litchfield,2025,Vehicle/vehicle,177,1,47
Lyme,2015,Vehicle/vehicle,22,0,5
Lyme,2016,Vehicle/vehicle,25,0,7
Lyme,2017,Vehicle/vehicle,19,1,4
Lyme,2018,Vehicle/vehicle,23,0,8
Lyme,2019,Vehicle/vehicle,19,0,5
Lyme,2020,Vehicle/vehicle,11,0,4
Lyme,2021,Vehicle/vehicle,18,0,7
Lyme,2022,Vehicle/vehicle,17,0,4
Lyme,2023,Vehicle/vehicle,29,1,16
Lyme,2024,Vehicle/vehicle,28,0,10
Lyme,2025,Vehicle/vehicle,32,0,13
Madison,2015,Pedestrian/vehicle,1,0,1
Madison,2015,Vehicle/vehicle,269,1,57
Madison,2016,Cyclist/vehicle,2,0,2
Madison,2016,Pedestrian/vehicle,1,0,1
Madison,2016,Vehicle/vehicle,302,2,65
Madison,2017,Cyclist/vehicle,3,0,3
Madison,2017,Pedestrian/vehicle,1,1,1
Madison,2017,Vehicle/vehicle,281,2,60
Madison,2018,Cyclist/vehicle,1,0,1
Madison,2018,Pedestrian/vehicle,1,1,1
Madison,2018,Vehicle/vehicle,303,1,67
Madison,2019,Pedestrian/vehicle,2,0,2
Madison,2019,Vehicle/vehicle,297,1,71
Madison,2020,Cyclist/vehicle,5,0,4
Madison,2020,Vehicle/vehicle,252,1,60
Madison,2021,Cyclist/vehicle,1,0,0
Madison,2021,Vehicle/vehicle,250,0,56
Madison,2022,Pedestrian/vehicle,2,0,2
Madison,2022,Vehicle/vehicle,270,1,61
Madison,2023,Cyclist/vehicle,3,0,1
Madison,2023,Pedestrian/vehicle,2,0,2
Madison,2023,Vehicle/vehicle,256,0,55
Madison,2024,Cyclist/vehicle,1,0,1
Madison,2024,Pedestrian/vehicle,2,0,2
Madison,2024,Vehicle/vehicle,289,0,65
Madison,2025,Cyclist/vehicle,3,0,2
Madison,2025,Pedestrian/vehicle,3,0,3
Madison,2025,Vehicle/vehicle,289,3,54
Manchester,2015,Cyclist/vehicle,14,0,13
Manchester,2015,Pedestrian/vehicle,19,1,19
Manchester,2015,Vehicle/vehicle,1854,1,475
Manchester,2016,Cyclist/vehicle,16,0,10
Manchester,2016,Pedestrian/vehicle,44,1,41
Manchester,2016,Vehicle/vehicle,1794,3,480
Manchester,2017,Cyclist/vehicle,9,0,9
Manchester,2017,Pedestrian/vehicle,30,0,26
Manchester,2017,Vehicle/vehicle,1796,2,478
Manchester,2018,Cyclist/vehicle,4,0,4
Manchester,2018,Pedestrian/vehicle,35,0,31
Manchester,2018,Vehicle/vehicle,1855,1,512
Manchester,2019,Cyclist/vehicle,11,0,11
Manchester,2019,Pedestrian/vehicle,24,5,22
Manchester,2019,Vehicle/vehicle,1721,1,493
Manchester,2020,Cyclist/vehicle,11,0,7
Manchester,2020,Pedestrian/vehicle,14,1,13
Manchester,2020,Vehicle/vehicle,1263,0,336
Manchester,2021,Cyclist/vehicle,6,0,6
Manchester,2021,Pedestrian/vehicle,18,0,14
Manchester,2021,Vehicle/vehicle,1620,6,435
Manchester,2022,Cyclist/vehicle,6,0,6
Manchester,2022,Pedestrian/vehicle,29,1,27
Manchester,2022,Vehicle/vehicle,1698,4,474
Manchester,2023,Cyclist/vehicle,5,0,4
Manchester,2023,Pedestrian/vehicle,23,0,20
Manchester,2023,Vehicle/vehicle,1660,0,442
Manchester,2024,Cyclist/vehicle,8,0,8
Manchester,2024,Pedestrian/vehicle,22,0,20
Manchester,2024,Vehicle/vehicle,1715,6,409
Manchester,2025,Cyclist/vehicle,8,0,6
Manchester,2025,Pedestrian/vehicle,27,1,25
Manchester,2025,Vehicle/vehicle,1681,0,381
Mansfield,2015,Pedestrian/vehicle,3,0,2
Mansfield,2015,Vehicle/vehicle,498,3,74
Mansfield,2016,Cyclist/vehicle,3,0,1
Mansfield,2016,Pedestrian/vehicle,10,2,9
Mansfield,2016,Vehicle/vehicle,452,0,91
Mansfield,2017,Cyclist/vehicle,1,0,1
Mansfield,2017,Pedestrian/vehicle,2,0,2
Mansfield,2017,Vehicle/vehicle,491,1,79
Mansfield,2018,Cyclist/vehicle,1,0,1
Mansfield,2018,Pedestrian/vehicle,7,0,7
Mansfield,2018,Vehicle/vehicle,479,2,85
Mansfield,2019,Cyclist/vehicle,1,0,1
Mansfield,2019,Pedestrian/vehicle,2,0,1
Mansfield,2019,Vehicle/vehicle,497,2,90
Mansfield,2020,Cyclist/vehicle,1,0,1
Mansfield,2020,Pedestrian/vehicle,6,0,5
Mansfield,2020,Vehicle/vehicle,278,2,64
Mansfield,2021,Cyclist/vehicle,2,0,2
Mansfield,2021,Pedestrian/vehicle,8,1,5
Mansfield,2021,Vehicle/vehicle,389,1,82
Mansfield,2022,Cyclist/vehicle,2,0,1
Mansfield,2022,Pedestrian/vehicle,4,0,4
Mansfield,2022,Vehicle/vehicle,441,2,87
Mansfield,2023,Cyclist/vehicle,2,1,2
Mansfield,2023,Pedestrian/vehicle,6,1,6
Mansfield,2023,Vehicle/vehicle,425,1,84
Mansfield,2024,Cyclist/vehicle,2,0,0
Mansfield,2024,Pedestrian/vehicle,11,0,11
Mansfield,2024,Vehicle/vehicle,482,0,100
Mansfield,2025,Cyclist/vehicle,2,0,2
Mansfield,2025,Pedestrian/vehicle,12,0,12
Mansfield,2025,Vehicle/vehicle,475,1,83
Marlborough,2015,Vehicle/vehicle,131,1,25
Marlborough,2016,Pedestrian/vehicle,1,0,0
Marlborough,2016,Vehicle/vehicle,111,0,25
Marlborough,2017,Vehicle/vehicle,135,1,29
Marlborough,2018,Vehicle/vehicle,123,1,29
Marlborough,2019,Pedestrian/vehicle,1,0,1
Marlborough,2019,Vehicle/vehicle,139,1,34
Marlborough,2020,Cyclist/vehicle,1,0,1
Marlborough,2020,Vehicle/vehicle,117,0,30
Marlborough,2021,Vehicle/vehicle,101,0,33
Marlborough,2022,Vehicle/vehicle,101,0,28
Marlborough,2023,Vehicle/vehicle,85,0,19
Marlborough,2024,Pedestrian/vehicle,1,0,1
Marlborough,2024,Vehicle/vehicle,107,0,20
Marlborough,2025,Vehicle/vehicle,110,0,30
Mashantucket,2015,Vehicle/vehicle,16,0,0
Mashantucket,2016,Pedestrian/vehicle,1,0,1
Mashantucket,2016,Vehicle/vehicle,22,0,1
Mashantucket,2024,Vehicle/vehicle,22,0,3
Mashantucket,2025,Pedestrian/vehicle,2,0,2
Mashantucket,2025,Vehicle/vehicle,37,0,2
Meriden,2015,Cyclist/vehicle,12,0,12
Meriden,2015,Pedestrian/vehicle,28,2,25
Meriden,2015,Vehicle/vehicle,2085,2,514
Meriden,2016,Cyclist/vehicle,12,0,10
Meriden,2016,Pedestrian/vehicle,49,2,45
Meriden,2016,Vehicle/vehicle,2355,4,654
Meriden,2017,Cyclist/vehicle,8,0,8
Meriden,2017,Pedestrian/vehicle,29,1,26
Meriden,2017,Vehicle/vehicle,2073,4,502
Meriden,2018,Cyclist/vehicle,8,0,6
Meriden,2018,Pedestrian/vehicle,24,1,23
Meriden,2018,Vehicle/vehicle,2034,4,546
Meriden,2019,Cyclist/vehicle,10,0,9
Meriden,2019,Pedestrian/vehicle,29,1,28
Meriden,2019,Vehicle/vehicle,2034,2,505
Meriden,2020,Cyclist/vehicle,7,0,6
Meriden,2020,Pedestrian/vehicle,9,2,9
Meriden,2020,Vehicle/vehicle,1716,6,390
Meriden,2021,Cyclist/vehicle,10,0,9
Meriden,2021,Pedestrian/vehicle,21,1,19
Meriden,2021,Vehicle/vehicle,2041,5,509
Meriden,2022,Cyclist/vehicle,13,0,11
Meriden,2022,Pedestrian/vehicle,25,1,24
Meriden,2022,Vehicle/vehicle,2116,3,516
Meriden,2023,Cyclist/vehicle,9,0,7
Meriden,2023,Pedestrian/vehicle,25,1,21
Meriden,2023,Vehicle/vehicle,2114,6,483
Meriden,2024,Cyclist/vehicle,13,0,11
Meriden,2024,Pedestrian/vehicle,27,1,25
Meriden,2024,Vehicle/vehicle,2260,2,502
Meriden,2025,Cyclist/vehicle,12,0,9
Meriden,2025,Pedestrian/vehicle,25,1,22
Meriden,2025,Vehicle/vehicle,2482,2,557
Middlebury,2015,Pedestrian/vehicle,2,0,1
Middlebury,2015,Vehicle/vehicle,320,2,82
Middlebury,2016,Cyclist/vehicle,1,0,1
Middlebury,2016,Pedestrian/vehicle,1,0,1
Middlebury,2016,Vehicle/vehicle,359,1,101
Middlebury,2017,Pedestrian/vehicle,3,0,3
Middlebury,2017,Vehicle/vehicle,265,1,66
Middlebury,2018,Pedestrian/vehicle,2,0,2
Middlebury,2018,Vehicle/vehicle,305,2,87
Middlebury,2019,Cyclist/vehicle,1,0,1
Middlebury,2019,Vehicle/vehicle,301,1,70
Middlebury,2020,Pedestrian/vehicle,2,1,1
Middlebury,2020,Vehicle/vehicle,209,1,55
Middlebury,2021,Vehicle/vehicle,265,1,72
Middlebury,2022,Cyclist/vehicle,1,0,1
Middlebury,2022,Vehicle/vehicle,322,2,88
Middlebury,2023,Pedestrian/vehicle,1,0,0
Middlebury,2023,Vehicle/vehicle,272,1,71
Middlebury,2024,Vehicle/vehicle,303,1,72
Middlebury,2025,Vehicle/vehicle,326,1,69
Middlefield,2015,Pedestrian/vehicle,1,0,0
Middlefield,2015,Vehicle/vehicle,86,1,20
Middlefield,2016,Cyclist/vehicle,1,0,1
Middlefield,2016,Pedestrian/vehicle,1,0,1
Middlefield,2016,Vehicle/vehicle,78,0,20
Middlefield,2017,Vehicle/vehicle,80,0,20
Middlefield,2018,Vehicle/vehicle,104,0,20
Middlefield,2019,Cyclist/vehicle,1,0,1
Middlefield,2019,Pedestrian/vehicle,3,0,2
Middlefield,2019,Vehicle/vehicle,88,0,19
Middlefield,2020,Vehicle/vehicle,61,0,21
Middlefield,2021,Cyclist/vehicle,1,0,1
Middlefield,2021,Vehicle/vehicle,72,0,16
Middlefield,2022,Vehicle/vehicle,76,1,17
Middlefield,2023,Vehicle/vehicle,78,0,25
Middlefield,2024,Pedestrian/vehicle,1,0,0
Middlefield,2024,Vehicle/vehicle,80,0,17
Middlefield,2025,Vehicle/vehicle,92,1,16
Middletown,2015,Cyclist/vehicle,7,0,5
Middletown,2015,Pedestrian/vehicle,24,1,18
Middletown,2015,Vehicle/vehicle,1592,1,259
Middletown,2016,Cyclist/vehicle,6,0,5
Middletown,2016,Pedestrian/vehicle,16,1,11
Middletown,2016,Vehicle/vehicle,1632,2,310
Middletown,2017,Pedestrian/vehicle,22,0,19
Middletown,2017,Vehicle/vehicle,1507,1,292
Middletown,2018,Cyclist/vehicle,5,0,4
Middletown,2018,Pedestrian/vehicle,16,0,15
Middletown,2018,Vehicle/vehicle,1537,2,344
Middletown,2019,Cyclist/vehicle,11,0,11
Middletown,2019,Pedestrian/vehicle,24,1,21
Middletown,2019,Vehicle/vehicle,1412,1,298
Middletown,2020,Cyclist/vehicle,4,1,4
Middletown,2020,Pedestrian/vehicle,11,1,9
Middletown,2020,Vehicle/vehicle,1106,3,235
Middletown,2021,Cyclist/vehicle,6,0,5
Middletown,2021,Pedestrian/vehicle,12,0,11
Middletown,2021,Vehicle/vehicle,1305,3,300
Middletown,2022,Cyclist/vehicle,3,0,2
Middletown,2022,Pedestrian/vehicle,16,0,15
Middletown,2022,Vehicle/vehicle,1417,3,318
Middletown,2023,Cyclist/vehicle,3,0,2
Middletown,2023,Pedestrian/vehicle,10,1,9
Middletown,2023,Vehicle/vehicle,1480,7,320
Middletown,2024,Cyclist/vehicle,6,0,4
Middletown,2024,Pedestrian/vehicle,15,0,11
Middletown,2024,Vehicle/vehicle,1575,3,306
Middletown,2025,Cyclist/vehicle,5,0,5
Middletown,2025,Pedestrian/vehicle,19,1,16
Middletown,2025,Vehicle/vehicle,1407,1,252
Milford,2015,Cyclist/vehicle,6,0,5
Milford,2015,Pedestrian/vehicle,20,0,17
Milford,2015,Vehicle/vehicle,1609,0,441
Milford,2016,Cyclist/vehicle,6,0,5
Milford,2016,Pedestrian/vehicle,25,1,20
Milford,2016,Vehicle/vehicle,1602,3,490
Milford,2017,Cyclist/vehicle,5,0,3
Milford,2017,Pedestrian/vehicle,25,0,23
Milford,2017,Vehicle/vehicle,1425,2,419
Milford,2018,Cyclist/vehicle,7,0,7
Milford,2018,Pedestrian/vehicle,21,1,20
Milford,2018,Vehicle/vehicle,1405,2,373
Milford,2019,Cyclist/vehicle,8,0,6
Milford,2019,Pedestrian/vehicle,28,0,26
Milford,2019,Vehicle/vehicle,1462,3,439
Milford,2020,Cyclist/vehicle,8,0,8
Milford,2020,Pedestrian/vehicle,13,1,12
Milford,2020,Vehicle/vehicle,926,0,306
Milford,2021,Cyclist/vehicle,7,0,7
Milford,2021,Pedestrian/vehicle,14,2,13
Milford,2021,Vehicle/vehicle,1224,4,383
Milford,2022,Cyclist/vehicle,3,0,2
Milford,2022,Pedestrian/vehicle,23,2,21
Milford,2022,Vehicle/vehicle,1304,6,361
Milford,2023,Cyclist/vehicle,7,0,4
Milford,2023,Pedestrian/vehicle,26,1,23
Milford,2023,Vehicle/vehicle,1426,4,363
Milford,2024,Cyclist/vehicle,7,0,5
Milford,2024,Pedestrian/vehicle,33,0,29
Milford,2024,Vehicle/vehicle,1514,3,333
Milford,2025,Cyclist/vehicle,2,0,2
Milford,2025,Pedestrian/vehicle,35,1,30
Milford,2025,Vehicle/vehicle,1697,3,370
Monroe,2015,Cyclist/vehicle,2,0,1
Monroe,2015,Pedestrian/vehicle,2,0,2
Monroe,2015,Vehicle/vehicle,522,0,117
Monroe,2016,Vehicle/vehicle,439,3,93
Monroe,2017,Pedestrian/vehicle,2,0,2
Monroe,2017,Vehicle/vehicle,474,0,114
Monroe,2018,Pedestrian/vehicle,1,0,0
Monroe,2018,Vehicle/vehicle,431,0,99
Monroe,2019,Cyclist/vehicle,3,0,3
Monroe,2019,Pedestrian/vehicle,1,0,1
Monroe,2019,Vehicle/vehicle,466,1,107
Monroe,2020,Pedestrian/vehicle,1,0,1
Monroe,2020,Vehicle/vehicle,298,0,78
Monroe,2021,Cyclist/vehicle,1,0,1
Monroe,2021,Vehicle/vehicle,364,0,77
Monroe,2022,Cyclist/vehicle,1,0,1
Monroe,2022,Pedestrian/vehicle,3,0,3
Monroe,2022,Vehicle/vehicle,431,1,70
Monroe,2023,Pedestrian/vehicle,1,0,1
Monroe,2023,Vehicle/vehicle,395,0,83
Monroe,2024,Cyclist/vehicle,1,0,0
Monroe,2024,Pedestrian/vehicle,3,0,3
Monroe,2024,Vehicle/vehicle,385,0,98
Monroe,2025,Pedestrian/vehicle,1,0,1
Monroe,2025,Vehicle/vehicle,369,0,76
Montville,2015,Vehicle/vehicle,498,4,123
Montville,2016,Cyclist/vehicle,3,0,2
Montville,2016,Pedestrian/vehicle,3,0,3
Montville,2016,Vehicle/vehicle,445,2,113
Montville,2017,Cyclist/vehicle,1,0,1
Montville,2017,Pedestrian/vehicle,2,0,2
Montville,2017,Vehicle/vehicle,469,0,97
Montville,2018,Cyclist/vehicle,2,0,2
Montville,2018,Pedestrian/vehicle,4,0,2
Montville,2018,Vehicle/vehicle,475,1,114
Montville,2019,Cyclist/vehicle,2,0,2
Montville,2019,Vehicle/vehicle,411,0,86
Montville,2020,Pedestrian/vehicle,1,0,1
Montville,2020,Vehicle/vehicle,356,0,87
Montville,2021,Pedestrian/vehicle,3,0,3
Montville,2021,Vehicle/vehicle,376,2,82
Montville,2022,Cyclist/vehicle,1,0,1
Montville,2022,Pedestrian/vehicle,3,1,3
Montville,2022,Vehicle/vehicle,401,0,85
Montville,2023,Pedestrian/vehicle,2,0,0
Montville,2023,Vehicle/vehicle,400,1,88
Montville,2024,Cyclist/vehicle,1,0,1
Montville,2024,Pedestrian/vehicle,2,0,2
Montville,2024,Vehicle/vehicle,423,2,89
Montville,2025,Cyclist/vehicle,2,0,1
Montville,2025,Vehicle/vehicle,417,3,92
Morris,2015,Cyclist/vehicle,1,0,1
Morris,2015,Vehicle/vehicle,38,0,8
Morris,2016,Vehicle/vehicle,43,0,13
Morris,2017,Vehicle/vehicle,41,0,7
Morris,2018,Vehicle/vehicle,41,0,10
Morris,2019,Vehicle/vehicle,42,0,9
Morris,2020,Cyclist/vehicle,1,0,1
Morris,2020,Vehicle/vehicle,21,0,5
Morris,2021,Vehicle/vehicle,35,1,6
Morris,2022,Vehicle/vehicle,37,0,14
Morris,2023,Vehicle/vehicle,33,0,5
Morris,2024,Vehicle/vehicle,50,0,15
Morris,2025,Vehicle/vehicle,35,0,9
Naugatuck,2015,Cyclist/vehicle,5,0,4
Naugatuck,2015,Pedestrian/vehicle,12,0,10
Naugatuck,2015,Vehicle/vehicle,431,0,89
Naugatuck,2016,Cyclist/vehicle,2,0,0
Naugatuck,2016,Pedestrian/vehicle,9,1,8
Naugatuck,2016,Vehicle/vehicle,723,0,140
Naugatuck,2017,Cyclist/vehicle,4,0,3
Naugatuck,2017,Pedestrian/vehicle,8,0,7
Naugatuck,2017,Vehicle/vehicle,701,1,141
Naugatuck,2018,Pedestrian/vehicle,8,0,7
Naugatuck,2018,Vehicle/vehicle,657,1,125
Naugatuck,2019,Cyclist/vehicle,1,0,0
Naugatuck,2019,Pedestrian/vehicle,13,0,12
Naugatuck,2019,Vehicle/vehicle,606,0,130
Naugatuck,2020,Cyclist/vehicle,4,0,4
Naugatuck,2020,Pedestrian/vehicle,5,0,5
Naugatuck,2020,Vehicle/vehicle,518,1,113
Naugatuck,2021,Pedestrian/vehicle,6,0,6
Naugatuck,2021,Vehicle/vehicle,664,1,125
Naugatuck,2022,Cyclist/vehicle,2,0,2
Naugatuck,2022,Pedestrian/vehicle,6,0,6
Naugatuck,2022,Vehicle/vehicle,653,1,122
Naugatuck,2023,Cyclist/vehicle,2,0,2
Naugatuck,2023,Pedestrian/vehicle,13,0,12
Naugatuck,2023,Vehicle/vehicle,589,1,132
Naugatuck,2024,Cyclist/vehicle,5,0,3
Naugatuck,2024,Pedestrian/vehicle,7,0,7
Naugatuck,2024,Vehicle/vehicle,675,0,131
Naugatuck,2025,Cyclist/vehicle,3,0,3
Naugatuck,2025,Pedestrian/vehicle,9,1,6
Naugatuck,2025,Vehicle/vehicle,684,1,141
New Britain,2015,Cyclist/vehicle,15,0,14
New Britain,2015,Pedestrian/vehicle,58,1,50
New Britain,2015,Vehicle/vehicle,1510,1,404
New Britain,2016,Cyclist/vehicle,20,0,18
New Britain,2016,Pedestrian/vehicle,49,2,36
New Britain,2016,Vehicle/vehicle,1820,4,465
New Britain,2017,Cyclist/vehicle,17,0,17
New Britain,2017,Pedestrian/vehicle,84,0,49
New Britain,2017,Vehicle/vehicle,1900,3,504
New Britain,2018,Cyclist/vehicle,14,0,11
New Britain,2018,Pedestrian/vehicle,84,4,56
New Britain,2018,Vehicle/vehicle,1837,4,459
New Britain,2019,Cyclist/vehicle,9,0,7
New Britain,2019,Pedestrian/vehicle,87,0,48
New Britain,2019,Vehicle/vehicle,1687,1,491
New Britain,2020,Cyclist/vehicle,7,0,7
New Britain,2020,Pedestrian/vehicle,65,1,33
New Britain,2020,Vehicle/vehicle,1346,5,394
New Britain,2021,Cyclist/vehicle,7,0,7
New Britain,2021,Pedestrian/vehicle,29,1,26
New Britain,2021,Vehicle/vehicle,1457,2,457
New Britain,2022,Cyclist/vehicle,6,0,6
New Britain,2022,Pedestrian/vehicle,47,3,41
New Britain,2022,Vehicle/vehicle,1391,2,420
New Britain,2023,Cyclist/vehicle,10,0,9
New Britain,2023,Pedestrian/vehicle,44,2,27
New Britain,2023,Vehicle/vehicle,1291,3,378
New Britain,2024,Cyclist/vehicle,8,0,8
New Britain,2024,Pedestrian/vehicle,39,2,32
New Britain,2024,Vehicle/vehicle,1363,4,406
New Britain,2025,Cyclist/vehicle,5,0,4
New Britain,2025,Pedestrian/vehicle,17,0,15
New Britain,2025,Vehicle/vehicle,1226,2,382
New Canaan,2015,Cyclist/vehicle,2,0,2
New Canaan,2015,Pedestrian/vehicle,3,0,3
New Canaan,2015,Vehicle/vehicle,491,0,102
New Canaan,2016,Cyclist/vehicle,2,0,2
New Canaan,2016,Pedestrian/vehicle,5,0,5
New Canaan,2016,Vehicle/vehicle,497,0,102
New Canaan,2017,Cyclist/vehicle,1,0,1
New Canaan,2017,Pedestrian/vehicle,1,0,1
New Canaan,2017,Vehicle/vehicle,471,0,91
New Canaan,2018,Cyclist/vehicle,1,0,1
New Canaan,2018,Pedestrian/vehicle,6,0,3
New Canaan,2018,Vehicle/vehicle,512,2,102
New Canaan,2019,Cyclist/vehicle,3,0,3
New Canaan,2019,Pedestrian/vehicle,7,1,7
New Canaan,2019,Vehicle/vehicle,505,0,102
New Canaan,2020,Cyclist/vehicle,3,0,2
New Canaan,2020,Pedestrian/vehicle,3,0,3
New Canaan,2020,Vehicle/vehicle,286,0,51
New Canaan,2021,Cyclist/vehicle,2,0,1
New Canaan,2021,Pedestrian/vehicle,10,0,9
New Canaan,2021,Vehicle/vehicle,487,0,79
New Canaan,2022,Cyclist/vehicle,1,0,1
New Canaan,2022,Pedestrian/vehicle,6,0,6
New Canaan,2022,Vehicle/vehicle,487,0,68
New Canaan,2023,Cyclist/vehicle,2,0,1
New Canaan,2023,Pedestrian/vehicle,5,0,5
New Canaan,2023,Vehicle/vehicle,429,0,80
New Canaan,2024,Cyclist/vehicle,6,0,5
New Canaan,2024,Pedestrian/vehicle,3,0,3
New Canaan,2024,Vehicle/vehicle,481,0,91
New Canaan,2025,Vehicle/vehicle,473,1,70
New Fairfield,2015,Vehicle/vehicle,147,1,35
New Fairfield,2016,Vehicle/vehicle,114,2,32
New Fairfield,2017,Cyclist/vehicle,1,0,1
New Fairfield,2017,Vehicle/vehicle,138,1,44
New Fairfield,2018,Vehicle/vehicle,117,0,37
New Fairfield,2019,Pedestrian/vehicle,2,0,2
New Fairfield,2019,Vehicle/vehicle,121,0,27
New Fairfield,2020,Vehicle/vehicle,103,0,24
New Fairfield,2021,Vehicle/vehicle,132,0,31
New Fairfield,2022,Pedestrian/vehicle,2,0,2
New Fairfield,2022,Vehicle/vehicle,130,0,32
New Fairfield,2023,Vehicle/vehicle,120,1,32
New Fairfield,2024,Vehicle/vehicle,130,0,33
New Fairfield,2025,Cyclist/vehicle,1,0,1
New Fairfield,2025,Pedestrian/vehicle,1,0,1
New Fairfield,2025,Vehicle/vehicle,134,1,38
New Hartford,2015,Vehicle/vehicle,138,0,37
New Hartford,2016,Pedestrian/vehicle,2,1,2
New Hartford,2016,Vehicle/vehicle,121,1,38
New Hartford,2017,Cyclist/vehicle,1,1,1
New Hartford,2017,Pedestrian/vehicle,1,1,1
New Hartford,2017,Vehicle/vehicle,124,1,39
New Hartford,2018,Vehicle/vehicle,114,1,28
New Hartford,2019,Cyclist/vehicle,1,1,1
New Hartford,2019,Vehicle/vehicle,136,0,27
New Hartford,2020,Pedestrian/vehicle,1,0,1
New Hartford,2020,Vehicle/vehicle,99,1,30
New Hartford,2021,Vehicle/vehicle,108,0,27
New Hartford,2022,Pedestrian/vehicle,1,0,1
New Hartford,2022,Vehicle/vehicle,103,2,20
New Hartford,2023,Pedestrian/vehicle,1,1,1
New Hartford,2023,Vehicle/vehicle,98,0,27
New Hartford,2024,Cyclist/vehicle,1,0,1
New Hartford,2024,Pedestrian/vehicle,2,0,2
New Hartford,2024,Vehicle/vehicle,108,2,31
New Hartford,2025,Pedestrian/vehicle,1,0,0
New Hartford,2025,Vehicle/vehicle,106,0,23
New Haven,2015,Cyclist/vehicle,89,0,69
New Haven,2015,Pedestrian/vehicle,135,0,116
New Haven,2015,Vehicle/vehicle,7956,7,1792
New Haven,2016,Cyclist/vehicle,81,0,62
New Haven,2016,Pedestrian/vehicle,176,3,160
New Haven,2016,Vehicle/vehicle,7532,12,1730
New Haven,2017,Cyclist/vehicle,99,1,79
New Haven,2017,Pedestrian/vehicle,177,2,152
New Haven,2017,Vehicle/vehicle,7558,8,1754
New Haven,2018,Cyclist/vehicle,89,0,69
New Haven,2018,Pedestrian/vehicle,133,3,122
New Haven,2018,Vehicle/vehicle,7153,16,1820
New Haven,2019,Cyclist/vehicle,85,0,72
New Haven,2019,Pedestrian/vehicle,203,8,182
New Haven,2019,Vehicle/vehicle,7270,9,1858
New Haven,2020,Cyclist/vehicle,61,2,51
New Haven,2020,Pedestrian/vehicle,133,9,122
New Haven,2020,Vehicle/vehicle,5546,6,1471
New Haven,2021,Cyclist/vehicle,42,1,31
New Haven,2021,Pedestrian/vehicle,139,10,128
New Haven,2021,Vehicle/vehicle,6600,12,1621
New Haven,2022,Cyclist/vehicle,43,1,38
New Haven,2022,Pedestrian/vehicle,167,4,151
New Haven,2022,Vehicle/vehicle,6737,13,1573
New Haven,2023,Cyclist/vehicle,44,0,37
New Haven,2023,Pedestrian/vehicle,158,7,142
New Haven,2023,Vehicle/vehicle,6617,8,1477
New Haven,2024,Cyclist/vehicle,64,1,43
New Haven,2024,Pedestrian/vehicle,149,4,135
New Haven,2024,Vehicle/vehicle,6406,9,1413
New Haven,2025,Cyclist/vehicle,58,0,51
New Haven,2025,Pedestrian/vehicle,135,6,117
New Haven,2025,Vehicle/vehicle,6604,5,1261
New London,2015,Cyclist/vehicle,13,0,11
New London,2015,Pedestrian/vehicle,26,1,19
